Anon Period;TGL Biz Desc;TGL Business Unit;TGL Business Segment;TGL Business Subsegment;Orders cons. (anon);Revenue cons. (anon)
25;SSI;SSI047;SSI04784;SSI0478410;10019930;8850535
26;SSI;SSI047;SSI04784;SSI0478410;8111962;9510441
27;SSI;SSI047;SSI04784;SSI0478410;12005630;11209387
28;SSI;SSI047;SSI04784;SSI0478410;8360281;10352964
29;SSI;SSI047;SSI04784;SSI0478410;5661979;4105368
30;SSI;SSI047;SSI04784;SSI0478410;12210760;11109748
31;SSI;SSI047;SSI04784;SSI0478410;10010916;10085965
32;SSI;SSI047;SSI04784;SSI0478410;8986042;9763562
33;SSI;SSI047;SSI04784;SSI0478410;10640895;10331191
34;SSI;SSI047;SSI04784;SSI0478410;7262692;8649897
35;SSI;SSI047;SSI04784;SSI0478410;8223605;8345092
36;SSI;SSI047;SSI04784;SSI0478410;9492570;9218648
37;SSI;SSI047;SSI04784;SSI0478410;7425768;7647471
38;SSI;SSI047;SSI04784;SSI0478410;9303677;8529801
39;SSI;SSI047;SSI04784;SSI0478410;10310539;10938929
40;SSI;SSI047;SSI04784;SSI0478410;6991713;6481568
41;SSI;SSI047;SSI04784;SSI0478410;8010649;7833209
42;SSI;SSI047;SSI04784;SSI0478410;10913566;10483133
1;SSI;SSI047;SSI04784;SSI0478420;707410;528199
2;SSI;SSI047;SSI04784;SSI0478420;784290;462513
3;SSI;SSI047;SSI04784;SSI0478420;1448254;388090
4;SSI;SSI047;SSI04784;SSI0478420;2586950;221558
5;SSI;SSI047;SSI04784;SSI0478420;942215;511769
6;SSI;SSI047;SSI04784;SSI0478420;1505377;1143654
7;SSI;SSI047;SSI04784;SSI0478420;1061322;1540668
8;SSI;SSI047;SSI04784;SSI0478420;2341690;1850658
9;SSI;SSI047;SSI04784;SSI0478420;2280285;1240988
10;SSI;SSI047;SSI04784;SSI0478420;1588223;2316714
11;SSI;SSI047;SSI04784;SSI0478420;958939;1995664
12;SSI;SSI047;SSI04784;SSI0478420;4979290;2175112
13;SSI;SSI047;SSI04784;SSI0478420;1062674;731716
14;SSI;SSI047;SSI04784;SSI0478420;2820200;963365
15;SSI;SSI047;SSI04784;SSI0478420;3118821;2757320
16;SSI;SSI047;SSI04784;SSI0478420;1906801;2281470
17;SSI;SSI047;SSI04784;SSI0478420;1197231;1637677
18;SSI;SSI047;SSI04784;SSI0478420;2437683;3430644
19;SSI;SSI047;SSI04784;SSI0478420;2826537;1539244
20;SSI;SSI047;SSI04784;SSI0478420;2682316;1372112
21;SSI;SSI047;SSI04784;SSI0478420;1652880;2809964
22;SSI;SSI047;SSI04784;SSI0478420;2930185;2149827
23;SSI;SSI047;SSI04784;SSI0478420;2552930;3099304
24;SSI;SSI047;SSI04784;SSI0478420;3771422;2769231
25;SSI;SSI047;SSI04784;SSI0478420;4278105;2872018
26;SSI;SSI047;SSI04784;SSI0478420;6141047;3851862
27;SSI;SSI047;SSI04784;SSI0478420;2353252;5010163
28;SSI;SSI047;SSI04784;SSI0478420;5042935;5278637
29;SSI;SSI047;SSI04784;SSI0478420;11100551;5907160
30;SSI;SSI047;SSI04784;SSI0478420;8187624;6666461
31;SSI;SSI047;SSI04784;SSI0478420;4755278;5047088
32;SSI;SSI047;SSI04784;SSI0478420;4801433;5320205
33;SSI;SSI047;SSI04784;SSI0478420;7341577;6341493
34;SSI;SSI047;SSI04784;SSI0478420;3959618;5106243
35;SSI;SSI047;SSI04784;SSI0478420;4616115;6194635
36;SSI;SSI047;SSI04784;SSI0478420;5738281;6706112
37;SSI;SSI047;SSI04784;SSI0478420;6618051;3257926
38;SSI;SSI047;SSI04784;SSI0478420;8890429;4885744
39;SSI;SSI047;SSI04784;SSI0478420;8341012;7157318
40;SSI;SSI047;SSI04784;SSI0478420;6696913;8187898
41;SSI;SSI047;SSI04784;SSI0478420;8776055;7553844
42;SSI;SSI047;SSI04784;SSI0478420;7812154;8352213
13;SSI;SSI047;SSI04784;SSI0478499;274010;1790
14;SSI;SSI047;SSI04784;SSI0478499;97796;6047
15;SSI;SSI047;SSI04784;SSI0478499;88940;0
16;SSI;SSI047;SSI04784;SSI0478499;75680;5551
1;SSI;SSI047;SSI04799;SSI04799;4998620;5912354
2;SSI;SSI047;SSI04799;SSI04799;5226971;5661426
3;SSI;SSI047;SSI04799;SSI04799;7155353;8039447
4;SSI;SSI047;SSI04799;SSI04799;6425975;4991185
5;SSI;SSI047;SSI04799;SSI04799;6805631;5986033
6;SSI;SSI047;SSI04799;SSI04799;11595764;8992958
7;SSI;SSI047;SSI04799;SSI04799;6295780;6012666
8;SSI;SSI047;SSI04799;SSI04799;5596516;5977991
9;SSI;SSI047;SSI04799;SSI04799;9800764;10388321
10;SSI;SSI047;SSI04799;SSI04799;5555703;5530295
11;SSI;SSI047;SSI04799;SSI04799;3809586;5246474
12;SSI;SSI047;SSI04799;SSI04799;11036107;14113740
13;SSI;SSI047;SSI04799;SSI04799;4906061;5038933
14;SSI;SSI047;SSI04799;SSI04799;8209759;5937679
15;SSI;SSI047;SSI04799;SSI04799;4249539;7705444
16;SSI;SSI047;SSI04799;SSI04799;4465576;2917745
17;SSI;SSI047;SSI04799;SSI04799;6639682;5636837
18;SSI;SSI047;SSI04799;SSI04799;10293184;8683268
19;SSI;SSI047;SSI04799;SSI04799;6714489;5699323
20;SSI;SSI047;SSI04799;SSI04799;5748939;6197517
21;SSI;SSI047;SSI04799;SSI04799;10699286;11390715
22;SSI;SSI047;SSI04799;SSI04799;4828791;5777764
23;SSI;SSI047;SSI04799;SSI04799;3390718;3836997
24;SSI;SSI047;SSI04799;SSI04799;13618477;14431753
25;SSI;SSI047;SSI04799;SSI04799;2650174;2803693
26;SSI;SSI047;SSI04799;SSI04799;3092181;3124316
27;SSI;SSI047;SSI04799;SSI04799;3358557;3870683
28;SSI;SSI047;SSI04799;SSI04799;2935376;2839568
29;SSI;SSI047;SSI04799;SSI04799;4510745;3197397
30;SSI;SSI047;SSI04799;SSI04799;8794180;6618618
31;SSI;SSI047;SSI04799;SSI04799;3534107;3480485
32;SSI;SSI047;SSI04799;SSI04799;3402854;3566180
33;SSI;SSI047;SSI04799;SSI04799;7107382;7658438
34;SSI;SSI047;SSI04799;SSI04799;2646380;3335091
35;SSI;SSI047;SSI04799;SSI04799;2163574;2353920
36;SSI;SSI047;SSI04799;SSI04799;7306533;7752185
37;SSI;SSI047;SSI04799;SSI04799;2654848;3051541
38;SSI;SSI047;SSI04799;SSI04799;2873182;3154877
39;SSI;SSI047;SSI04799;SSI04799;3598151;3182510
40;SSI;SSI047;SSI04799;SSI04799;3447508;3242906
41;SSI;SSI047;SSI04799;SSI04799;4861406;2442886
42;SSI;SSI047;SSI04799;SSI04799;4711064;4116998
16;SSI;SSI070;SSI07081;SSI07081;0;0
17;SSI;SSI070;SSI07081;SSI07081;0;0
18;SSI;SSI070;SSI07081;SSI07081;0;0
19;SSI;SSI070;SSI07081;SSI07081;0;0
20;SSI;SSI070;SSI07081;SSI07081;0;0
21;SSI;SSI070;SSI07081;SSI07081;0;0
22;SSI;SSI070;SSI07081;SSI07081;0;0
23;SSI;SSI070;SSI07081;SSI07081;0;0
24;SSI;SSI070;SSI07081;SSI07081;0;0
25;SSI;SSI070;SSI07081;SSI07081;0;0
26;SSI;SSI070;SSI07081;SSI07081;0;0
27;SSI;SSI070;SSI07081;SSI07081;0;0
28;SSI;SSI070;SSI07081;SSI07081;0;0
29;SSI;SSI070;SSI07081;SSI07081;0;0
30;SSI;SSI070;SSI07081;SSI07081;0;0
31;SSI;SSI070;SSI07081;SSI07081;0;0
32;SSI;SSI070;SSI07081;SSI07081;0;0
33;SSI;SSI070;SSI07081;SSI07081;0;0
34;SSI;SSI070;SSI07081;SSI07081;0;0
35;SSI;SSI070;SSI07081;SSI07081;0;0
36;SSI;SSI070;SSI07081;SSI07081;0;0
37;SSI;SSI070;SSI07081;SSI07081;0;0
38;SSI;SSI070;SSI07081;SSI07081;0;0
39;SSI;SSI070;SSI07081;SSI07081;0;0
40;SSI;SSI070;SSI07081;SSI07081;0;0
41;SSI;SSI070;SSI07081;SSI07081;0;0
42;SSI;SSI070;SSI07081;SSI07081;0;0
1;SSI;SSI070;SSI07081;SSI0708110;4852185;2649633
2;SSI;SSI070;SSI07081;SSI0708110;4196333;6836008
3;SSI;SSI070;SSI07081;SSI0708110;7486328;7622836
4;SSI;SSI070;SSI07081;SSI0708110;4010923;5475806
5;SSI;SSI070;SSI07081;SSI0708110;4761223;5945919
6;SSI;SSI070;SSI07081;SSI0708110;16195059;7901436
7;SSI;SSI070;SSI07081;SSI0708110;4442191;5679737
8;SSI;SSI070;SSI07081;SSI0708110;7583841;5529391
9;SSI;SSI070;SSI07081;SSI0708110;12419535;7819630
10;SSI;SSI070;SSI07081;SSI0708110;4639810;5212144
11;SSI;SSI070;SSI07081;SSI0708110;7828580;7249017
12;SSI;SSI070;SSI07081;SSI0708110;13172135;12413305
13;SSI;SSI070;SSI07081;SSI0708110;4457623;3953800
14;SSI;SSI070;SSI07081;SSI0708110;8406939;6505846
15;SSI;SSI070;SSI07081;SSI0708110;8829015;9630706
16;SSI;SSI070;SSI07081;SSI0708110;7562443;5444704
17;SSI;SSI070;SSI07081;SSI0708110;5028242;5699926
18;SSI;SSI070;SSI07081;SSI0708110;7945191;7814955
19;SSI;SSI070;SSI07081;SSI0708110;5227133;4987447
20;SSI;SSI070;SSI07081;SSI0708110;5692500;5972999
21;SSI;SSI070;SSI07081;SSI0708110;6439064;7631537
22;SSI;SSI070;SSI07081;SSI0708110;4224476;7562250
23;SSI;SSI070;SSI07081;SSI0708110;9650051;5507644
24;SSI;SSI070;SSI07081;SSI0708110;10769370;13521327
25;SSI;SSI070;SSI07081;SSI0708110;4175549;4232748
26;SSI;SSI070;SSI07081;SSI0708110;5022318;5550414
27;SSI;SSI070;SSI07081;SSI0708110;7851641;8141496
28;SSI;SSI070;SSI07081;SSI0708110;6025531;5768585
29;SSI;SSI070;SSI07081;SSI0708110;6269895;6418521
30;SSI;SSI070;SSI07081;SSI0708110;7121942;7740041
31;SSI;SSI070;SSI07081;SSI0708110;5321033;6127181
32;SSI;SSI070;SSI07081;SSI0708110;5422466;6458505
33;SSI;SSI070;SSI07081;SSI0708110;7656960;7457837
34;SSI;SSI070;SSI07081;SSI0708110;5915294;7140571
35;SSI;SSI070;SSI07081;SSI0708110;5875849;5667477
36;SSI;SSI070;SSI07081;SSI0708110;11508903;10909299
37;SSI;SSI070;SSI07081;SSI0708110;4738161;4687240
38;SSI;SSI070;SSI07081;SSI0708110;5375227;5140314
39;SSI;SSI070;SSI07081;SSI0708110;6418331;8058799
40;SSI;SSI070;SSI07081;SSI0708110;6284455;5795585
41;SSI;SSI070;SSI07081;SSI0708110;8407783;6450353
42;SSI;SSI070;SSI07081;SSI0708110;10681059;9053029
1;SSI;SSI070;SSI07081;SSI0708120;4772104;3109239
2;SSI;SSI070;SSI07081;SSI0708120;13362004;10382776
3;SSI;SSI070;SSI07081;SSI0708120;10016498;9911261
4;SSI;SSI070;SSI07081;SSI0708120;8331802;4922257
5;SSI;SSI070;SSI07081;SSI0708120;8612064;6145926
6;SSI;SSI070;SSI07081;SSI0708120;10139571;9569991
7;SSI;SSI070;SSI07081;SSI0708120;4958579;5899740
8;SSI;SSI070;SSI07081;SSI0708120;6168677;4436393
9;SSI;SSI070;SSI07081;SSI0708120;14716715;14891654
10;SSI;SSI070;SSI07081;SSI0708120;8542295;8824671
11;SSI;SSI070;SSI07081;SSI0708120;4520103;6175889
12;SSI;SSI070;SSI07081;SSI0708120;9189805;12740541
13;SSI;SSI070;SSI07081;SSI0708120;5694009;4420116
14;SSI;SSI070;SSI07081;SSI0708120;6985805;6881232
15;SSI;SSI070;SSI07081;SSI0708120;15112553;12497093
16;SSI;SSI070;SSI07081;SSI0708120;10740478;6271067
17;SSI;SSI070;SSI07081;SSI0708120;8286877;5251542
18;SSI;SSI070;SSI07081;SSI0708120;9887062;12166992
19;SSI;SSI070;SSI07081;SSI0708120;5515113;4567435
20;SSI;SSI070;SSI07081;SSI0708120;10780987;8224211
21;SSI;SSI070;SSI07081;SSI0708120;29428046;26097273
22;SSI;SSI070;SSI07081;SSI0708120;9531917;10022714
23;SSI;SSI070;SSI07081;SSI0708120;11913245;10630102
24;SSI;SSI070;SSI07081;SSI0708120;16341522;24309359
25;SSI;SSI070;SSI07081;SSI0708120;6097269;5465107
26;SSI;SSI070;SSI07081;SSI0708120;6921463;7990929
27;SSI;SSI070;SSI07081;SSI0708120;20543326;18489010
28;SSI;SSI070;SSI07081;SSI0708120;13912401;9098614
29;SSI;SSI070;SSI07081;SSI0708120;10128940;6345064
30;SSI;SSI070;SSI07081;SSI0708120;30327096;29033097
31;SSI;SSI070;SSI07081;SSI0708120;8361393;7694351
32;SSI;SSI070;SSI07081;SSI0708120;9144792;8251081
33;SSI;SSI070;SSI07081;SSI0708120;17683406;20532207
34;SSI;SSI070;SSI07081;SSI0708120;9736555;8230883
35;SSI;SSI070;SSI07081;SSI0708120;10742527;9598901
36;SSI;SSI070;SSI07081;SSI0708120;25971451;31738097
37;SSI;SSI070;SSI07081;SSI0708120;10072003;8172323
38;SSI;SSI070;SSI07081;SSI0708120;10640220;11418523
39;SSI;SSI070;SSI07081;SSI0708120;32623640;27525710
40;SSI;SSI070;SSI07081;SSI0708120;15149502;11291875
41;SSI;SSI070;SSI07081;SSI0708120;16632699;12996779
42;SSI;SSI070;SSI07081;SSI0708120;20050575;20120927
1;SSI;SSI070;SSI07081;SSI0708140;1831832;7309144
2;SSI;SSI070;SSI07081;SSI0708140;17060651;15124397
3;SSI;SSI070;SSI07081;SSI0708140;30021702;21716285
4;SSI;SSI070;SSI07081;SSI0708140;11482470;9837575
5;SSI;SSI070;SSI07081;SSI0708140;5410652;9367471
6;SSI;SSI070;SSI07081;SSI0708140;20981816;18919122
7;SSI;SSI070;SSI07081;SSI0708140;2209031;12350370
8;SSI;SSI070;SSI07081;SSI0708140;12028158;9924886
9;SSI;SSI070;SSI07081;SSI0708140;33149495;19769138
10;SSI;SSI070;SSI07081;SSI0708140;7303898;12336150
11;SSI;SSI070;SSI07081;SSI0708140;8910164;14846945
12;SSI;SSI070;SSI07081;SSI0708140;29963497;34309806
13;SSI;SSI070;SSI07081;SSI0708140;7300041;8308936
14;SSI;SSI070;SSI07081;SSI0708140;20868007;13045285
15;SSI;SSI070;SSI07081;SSI0708140;15172117;15901086
16;SSI;SSI070;SSI07081;SSI0708140;13448688;10904747
17;SSI;SSI070;SSI07081;SSI0708140;12734415;11744607
18;SSI;SSI070;SSI07081;SSI0708140;42332083;18979910
19;SSI;SSI070;SSI07081;SSI0708140;5303566;10388925
20;SSI;SSI070;SSI07081;SSI0708140;9585753;14531653
21;SSI;SSI070;SSI07081;SSI0708140;46303951;19571361
22;SSI;SSI070;SSI07081;SSI0708140;1439441;11033779
23;SSI;SSI070;SSI07081;SSI0708140;12701383;12650833
24;SSI;SSI070;SSI07081;SSI0708140;29592594;26993781
25;SSI;SSI070;SSI07081;SSI0708140;13263634;10077221
26;SSI;SSI070;SSI07081;SSI0708140;7280093;12024818
27;SSI;SSI070;SSI07081;SSI0708140;21068129;19276755
28;SSI;SSI070;SSI07081;SSI0708140;8733057;11062778
29;SSI;SSI070;SSI07081;SSI0708140;16257417;10662823
30;SSI;SSI070;SSI07081;SSI0708140;18717530;21407134
31;SSI;SSI070;SSI07081;SSI0708140;11029582;10034711
32;SSI;SSI070;SSI07081;SSI0708140;4417030;15855557
33;SSI;SSI070;SSI07081;SSI0708140;5244092;19758305
34;SSI;SSI070;SSI07081;SSI0708140;6697714;10875895
35;SSI;SSI070;SSI07081;SSI0708140;11118667;13351581
36;SSI;SSI070;SSI07081;SSI0708140;21473024;26859195
37;SSI;SSI070;SSI07081;SSI0708140;10485215;10259613
38;SSI;SSI070;SSI07081;SSI0708140;1575532;11719560
39;SSI;SSI070;SSI07081;SSI0708140;22016814;14060438
40;SSI;SSI070;SSI07081;SSI0708140;9316677;11027708
41;SSI;SSI070;SSI07081;SSI0708140;4058839;12056207
42;SSI;SSI070;SSI07081;SSI0708140;12092374;17472086
1;SSI;SSI070;SSI07081;SSI0708150;944859;491594
2;SSI;SSI070;SSI07081;SSI0708150;658964;531284
3;SSI;SSI070;SSI07081;SSI0708150;1354393;965464
4;SSI;SSI070;SSI07081;SSI0708150;746198;225864
5;SSI;SSI070;SSI07081;SSI0708150;1033298;411669
6;SSI;SSI070;SSI07081;SSI0708150;1441895;1072510
7;SSI;SSI070;SSI07081;SSI0708150;428547;588785
8;SSI;SSI070;SSI07081;SSI0708150;476226;811907
9;SSI;SSI070;SSI07081;SSI0708150;494428;648388
10;SSI;SSI070;SSI07081;SSI0708150;477526;783053
11;SSI;SSI070;SSI07081;SSI0708150;16706;349826
12;SSI;SSI070;SSI07081;SSI0708150;601875;2405545
13;SSI;SSI070;SSI07081;SSI0708150;743643;148012
14;SSI;SSI070;SSI07081;SSI0708150;272580;347591
15;SSI;SSI070;SSI07081;SSI0708150;988232;898341
16;SSI;SSI070;SSI07081;SSI0708150;540260;247239
17;SSI;SSI070;SSI07081;SSI0708150;830085;593537
18;SSI;SSI070;SSI07081;SSI0708150;828415;733512
19;SSI;SSI070;SSI07081;SSI0708150;-68835;217868
20;SSI;SSI070;SSI07081;SSI0708150;323720;378351
21;SSI;SSI070;SSI07081;SSI0708150;-365833;563347
22;SSI;SSI070;SSI07081;SSI0708150;140706;419248
23;SSI;SSI070;SSI07081;SSI0708150;80383;246118
24;SSI;SSI070;SSI07081;SSI0708150;-277847;673643
25;SSI;SSI070;SSI07081;SSI0708150;67850;177234
26;SSI;SSI070;SSI07081;SSI0708150;6892;332539
27;SSI;SSI070;SSI07081;SSI0708150;209025;440006
28;SSI;SSI070;SSI07081;SSI0708150;311553;172303
29;SSI;SSI070;SSI07081;SSI0708150;374198;256352
30;SSI;SSI070;SSI07081;SSI0708150;-152445;340461
31;SSI;SSI070;SSI07081;SSI0708150;-211699;174494
32;SSI;SSI070;SSI07081;SSI0708150;104102;209636
33;SSI;SSI070;SSI07081;SSI0708150;80809;205080
34;SSI;SSI070;SSI07081;SSI0708150;27999;152147
35;SSI;SSI070;SSI07081;SSI0708150;-13197;35288
36;SSI;SSI070;SSI07081;SSI0708150;198258;244679
37;SSI;SSI070;SSI07081;SSI0708150;14441;27552
38;SSI;SSI070;SSI07081;SSI0708150;90;39544
39;SSI;SSI070;SSI07081;SSI0708150;-10344;3978
40;SSI;SSI070;SSI07081;SSI0708150;-7880;52997
41;SSI;SSI070;SSI07081;SSI0708150;-721;35883
42;SSI;SSI070;SSI07081;SSI0708150;13525;68514
1;SSI;SSI070;SSI07081;SSI0708160;-61343;219848
2;SSI;SSI070;SSI07081;SSI0708160;1392869;1436336
3;SSI;SSI070;SSI07081;SSI0708160;3716385;3799573
4;SSI;SSI070;SSI07081;SSI0708160;1130642;1154233
5;SSI;SSI070;SSI07081;SSI0708160;2150446;1583720
6;SSI;SSI070;SSI07081;SSI0708160;3809101;2797293
7;SSI;SSI070;SSI07081;SSI0708160;1596504;2597021
8;SSI;SSI070;SSI07081;SSI0708160;443766;1754491
9;SSI;SSI070;SSI07081;SSI0708160;3643070;3698611
10;SSI;SSI070;SSI07081;SSI0708160;1503190;1191535
11;SSI;SSI070;SSI07081;SSI0708160;1197474;1055772
12;SSI;SSI070;SSI07081;SSI0708160;5647242;5764185
13;SSI;SSI070;SSI07081;SSI0708160;836565;861966
14;SSI;SSI070;SSI07081;SSI0708160;68394;180691
15;SSI;SSI070;SSI07081;SSI0708160;1636024;1696917
16;SSI;SSI070;SSI07081;SSI0708160;2047340;2070411
17;SSI;SSI070;SSI07081;SSI0708160;1917117;838497
18;SSI;SSI070;SSI07081;SSI0708160;4193377;5517661
19;SSI;SSI070;SSI07081;SSI0708160;649495;627560
20;SSI;SSI070;SSI07081;SSI0708160;2464316;1005428
21;SSI;SSI070;SSI07081;SSI0708160;4305784;3834397
22;SSI;SSI070;SSI07081;SSI0708160;891687;701010
23;SSI;SSI070;SSI07081;SSI0708160;290920;409447
24;SSI;SSI070;SSI07081;SSI0708160;5256689;5121422
25;SSI;SSI070;SSI07081;SSI0708160;0;0
26;SSI;SSI070;SSI07081;SSI0708160;1809956;1070390
27;SSI;SSI070;SSI07081;SSI0708160;2138093;1898772
28;SSI;SSI070;SSI07081;SSI0708160;1039671;1477264
29;SSI;SSI070;SSI07081;SSI0708160;3097726;2107653
30;SSI;SSI070;SSI07081;SSI0708160;4807751;5019978
31;SSI;SSI070;SSI07081;SSI0708160;1909200;1166036
32;SSI;SSI070;SSI07081;SSI0708160;3722968;2987881
33;SSI;SSI070;SSI07081;SSI0708160;4773686;4372643
34;SSI;SSI070;SSI07081;SSI0708160;434808;552650
35;SSI;SSI070;SSI07081;SSI0708160;3195759;2186086
36;SSI;SSI070;SSI07081;SSI0708160;7540303;8356681
37;SSI;SSI070;SSI07081;SSI0708160;1629941;883469
38;SSI;SSI070;SSI07081;SSI0708160;2683445;1147991
39;SSI;SSI070;SSI07081;SSI0708160;1621315;3342632
40;SSI;SSI070;SSI07081;SSI0708160;814483;1915840
41;SSI;SSI070;SSI07081;SSI0708160;1126386;3050563
42;SSI;SSI070;SSI07081;SSI0708160;3227416;3263487
25;SSI;SSI070;SSI07081;SSI0708170;127470;160356
26;SSI;SSI070;SSI07081;SSI0708170;-5577;75039
27;SSI;SSI070;SSI07081;SSI0708170;532883;425022
28;SSI;SSI070;SSI07081;SSI0708170;117603;26744
29;SSI;SSI070;SSI07081;SSI0708170;92704;20420
30;SSI;SSI070;SSI07081;SSI0708170;1706501;806515
31;SSI;SSI070;SSI07081;SSI0708170;12620;62892
32;SSI;SSI070;SSI07081;SSI0708170;-12062;-44170
33;SSI;SSI070;SSI07081;SSI0708170;156044;648190
34;SSI;SSI070;SSI07081;SSI0708170;86018;46053
35;SSI;SSI070;SSI07081;SSI0708170;-13065;45939
36;SSI;SSI070;SSI07081;SSI0708170;239785;581896
37;SSI;SSI070;SSI07081;SSI0708170;1525904;118364
38;SSI;SSI070;SSI07081;SSI0708170;-186224;176949
39;SSI;SSI070;SSI07081;SSI0708170;1297716;595283
40;SSI;SSI070;SSI07081;SSI0708170;266207;160477
41;SSI;SSI070;SSI07081;SSI0708170;82042;219595
42;SSI;SSI070;SSI07081;SSI0708170;171257;933179
9;SSI;SSI070;SSI07081;SSI0708199;457659;457659
12;SSI;SSI070;SSI07081;SSI0708199;521210;521210
27;SSI;SSI070;SSI07081;SSI0708199;69531;69531
30;SSI;SSI070;SSI07081;SSI0708199;303516;303516
33;SSI;SSI070;SSI07081;SSI0708199;278536;278536
36;SSI;SSI070;SSI07081;SSI0708199;263544;263544
38;SSI;SSI070;SSI07081;SSI0708199;16329;16329
39;SSI;SSI070;SSI07081;SSI0708199;7287;7287
40;SSI;SSI070;SSI07081;SSI0708199;0;0
42;SSI;SSI070;SSI07081;SSI0708199;774473;292218
1;SSI;SSI070;SSI07082;SSI0708210;2734227;5499403
2;SSI;SSI070;SSI07082;SSI0708210;9523098;13625422
3;SSI;SSI070;SSI07082;SSI0708210;37326603;16639340
4;SSI;SSI070;SSI07082;SSI0708210;17631013;25036530
5;SSI;SSI070;SSI07082;SSI0708210;1204544;12853092
6;SSI;SSI070;SSI07082;SSI0708210;12625910;22778409
7;SSI;SSI070;SSI07082;SSI0708210;4548531;12994348
8;SSI;SSI070;SSI07082;SSI0708210;5077243;10057080
9;SSI;SSI070;SSI07082;SSI0708210;18218214;19231269
10;SSI;SSI070;SSI07082;SSI0708210;3166657;12981729
11;SSI;SSI070;SSI07082;SSI0708210;6204827;13707829
12;SSI;SSI070;SSI07082;SSI0708210;34649909;28915455
13;SSI;SSI070;SSI07082;SSI0708210;3325391;5742636
14;SSI;SSI070;SSI07082;SSI0708210;97778665;6953353
15;SSI;SSI070;SSI07082;SSI0708210;20817196;14911153
16;SSI;SSI070;SSI07082;SSI0708210;9158134;6738415
17;SSI;SSI070;SSI07082;SSI0708210;64229143;6756906
18;SSI;SSI070;SSI07082;SSI0708210;46562617;17473227
19;SSI;SSI070;SSI07082;SSI0708210;14621685;9920897
20;SSI;SSI070;SSI07082;SSI0708210;7484454;12583739
21;SSI;SSI070;SSI07082;SSI0708210;13321383;17862457
22;SSI;SSI070;SSI07082;SSI0708210;905353;12732698
23;SSI;SSI070;SSI07082;SSI0708210;10135119;11642981
24;SSI;SSI070;SSI07082;SSI0708210;76008643;61714108
25;SSI;SSI070;SSI07082;SSI0708210;4747545;5272560
26;SSI;SSI070;SSI07082;SSI0708210;10803658;10348812
27;SSI;SSI070;SSI07082;SSI0708210;30660527;26173789
28;SSI;SSI070;SSI07082;SSI0708210;14414561;13270610
29;SSI;SSI070;SSI07082;SSI0708210;8583258;15311434
30;SSI;SSI070;SSI07082;SSI0708210;64639531;19849595
31;SSI;SSI070;SSI07082;SSI0708210;12876559;14081498
32;SSI;SSI070;SSI07082;SSI0708210;13744470;9440393
33;SSI;SSI070;SSI07082;SSI0708210;21399184;20922217
34;SSI;SSI070;SSI07082;SSI0708210;25195270;19497347
35;SSI;SSI070;SSI07082;SSI0708210;-2877775;14130325
36;SSI;SSI070;SSI07082;SSI0708210;30723194;36654587
37;SSI;SSI070;SSI07082;SSI0708210;3771134;8545973
38;SSI;SSI070;SSI07082;SSI0708210;8320619;9603310
39;SSI;SSI070;SSI07082;SSI0708210;44081010;19026681
40;SSI;SSI070;SSI07082;SSI0708210;1160195;6840387
41;SSI;SSI070;SSI07082;SSI0708210;46054;5627164
42;SSI;SSI070;SSI07082;SSI0708210;71664013;22266756
1;SSI;SSI070;SSI07082;SSI0708220;5402291;7623153
2;SSI;SSI070;SSI07082;SSI0708220;7625005;12860613
3;SSI;SSI070;SSI07082;SSI0708220;23602936;20498437
4;SSI;SSI070;SSI07082;SSI0708220;13582001;13000926
5;SSI;SSI070;SSI07082;SSI0708220;9373904;11720595
6;SSI;SSI070;SSI07082;SSI0708220;32165261;21101978
7;SSI;SSI070;SSI07082;SSI0708220;10216914;12768545
8;SSI;SSI070;SSI07082;SSI0708220;12894843;13361344
9;SSI;SSI070;SSI07082;SSI0708220;22514364;23149026
10;SSI;SSI070;SSI07082;SSI0708220;11065908;11295994
11;SSI;SSI070;SSI07082;SSI0708220;14602821;12922862
12;SSI;SSI070;SSI07082;SSI0708220;84060946;32084968
13;SSI;SSI070;SSI07082;SSI0708220;14135982;8962283
14;SSI;SSI070;SSI07082;SSI0708220;12169990;12941093
15;SSI;SSI070;SSI07082;SSI0708220;19507176;24910815
16;SSI;SSI070;SSI07082;SSI0708220;21213184;17604801
17;SSI;SSI070;SSI07082;SSI0708220;36930037;12378257
18;SSI;SSI070;SSI07082;SSI0708220;20851440;20854391
19;SSI;SSI070;SSI07082;SSI0708220;13082274;14096778
20;SSI;SSI070;SSI07082;SSI0708220;35512473;18620670
21;SSI;SSI070;SSI07082;SSI0708220;31114363;22325219
22;SSI;SSI070;SSI07082;SSI0708220;19243087;14593569
23;SSI;SSI070;SSI07082;SSI0708220;11432217;16094115
24;SSI;SSI070;SSI07082;SSI0708220;45228592;29406553
25;SSI;SSI070;SSI07082;SSI0708220;13713699;8761494
26;SSI;SSI070;SSI07082;SSI0708220;10231519;12951828
27;SSI;SSI070;SSI07082;SSI0708220;31386874;23562351
28;SSI;SSI070;SSI07082;SSI0708220;14650980;15734985
29;SSI;SSI070;SSI07082;SSI0708220;11422078;13743522
30;SSI;SSI070;SSI07082;SSI0708220;35256238;19335223
31;SSI;SSI070;SSI07082;SSI0708220;15356582;15144935
32;SSI;SSI070;SSI07082;SSI0708220;13981056;13907369
33;SSI;SSI070;SSI07082;SSI0708220;18789434;23541831
